level,source,ampur,HOSCODE,HOSNAME,category,code,typearea,typearea_label,age_band,patient_count
category,DIAGNOSIS_OPD,มะนัง,28786,โรงพยาบาลมะนัง,โรคอารมณ์สองขั้ว (F31),ALL,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,60-74 ปี,1
category,DIAGNOSIS_OPD,มะนัง,28786,โรงพยาบาลมะนัง,โรคอารมณ์สองขั้ว (F31),ALL,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,75 ปีขึ้นไป,2
category,DIAGNOSIS_OPD,มะนัง,09651,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านผัง 50 ตำบลนิคมพัฒนา,โรคจิตอื่นๆ (F21-F29),ALL,3,3: อาศัยในเขต ทะเบียนบ้านอยู่นอกเขต,30-44 ปี,1
category,DIAGNOSIS_OPD,มะนัง,09651,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านผัง 50 ตำบลนิคมพัฒนา,โรคจิตเภท (F20),ALL,1,1: ในเขต มีชื่อ+อยู่จริง,30-44 ปี,2
category,DIAGNOSIS_OPD,มะนัง,09651,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านผัง 50 ตำบลนิคมพัฒนา,โรคจิตเภท (F20),ALL,1,1: ในเขต มีชื่อ+อยู่จริง,45-59 ปี,2
category,DIAGNOSIS_OPD,มะนัง,09651,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านผัง 50 ตำบลนิคมพัฒนา,"โรคทางจิตเวชอื่นๆ (F04-F09,F50-F69,F80,F82-F83,F88-F89,F91-F99 ยกเว้น F638,F988)",ALL,1,1: ในเขต มีชื่อ+อยู่จริง,15-29 ปี,1
category,DIAGNOSIS_OPD,มะนัง,09651,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านผัง 50 ตำบลนิคมพัฒนา,"โรคทางจิตเวชอื่นๆ (F04-F09,F50-F69,F80,F82-F83,F88-F89,F91-F99 ยกเว้น F638,F988)",ALL,1,1: ในเขต มีชื่อ+อยู่จริง,30-44 ปี,5
category,DIAGNOSIS_OPD,มะนัง,09651,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านผัง 50 ตำบลนิคมพัฒนา,"โรคทางจิตเวชอื่นๆ (F04-F09,F50-F69,F80,F82-F83,F88-F89,F91-F99 ยกเว้น F638,F988)",ALL,1,1: ในเขต มีชื่อ+อยู่จริง,45-59 ปี,6
category,DIAGNOSIS_OPD,มะนัง,09651,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านผัง 50 ตำบลนิคมพัฒนา,"โรคทางจิตเวชอื่นๆ (F04-F09,F50-F69,F80,F82-F83,F88-F89,F91-F99 ยกเว้น F638,F988)",ALL,1,1: ในเขต มีชื่อ+อยู่จริง,60-74 ปี,13
category,DIAGNOSIS_OPD,มะนัง,09651,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านผัง 50 ตำบลนิคมพัฒนา,"โรคทางจิตเวชอื่นๆ (F04-F09,F50-F69,F80,F82-F83,F88-F89,F91-F99 ยกเว้น F638,F988)",ALL,1,1: ในเขต มีชื่อ+อยู่จริง,75 ปีขึ้นไป,2
category,DIAGNOSIS_OPD,มะนัง,09651,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านผัง 50 ตำบลนิคมพัฒนา,"โรคทางจิตเวชอื่นๆ (F04-F09,F50-F69,F80,F82-F83,F88-F89,F91-F99 ยกเว้น F638,F988)",ALL,2,2: ในเขต มีชื่อ แต่ไม่อยู่จริง,15-29 ปี,1
category,DIAGNOSIS_OPD,มะนัง,09651,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านผัง 50 ตำบลนิคมพัฒนา,"โรคทางจิตเวชอื่นๆ (F04-F09,F50-F69,F80,F82-F83,F88-F89,F91-F99 ยกเว้น F638,F988)",ALL,2,2: ในเขต มีชื่อ แต่ไม่อยู่จริง,30-44 ปี,1
category,DIAGNOSIS_OPD,มะนัง,09651,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านผัง 50 ตำบลนิคมพัฒนา,โรควิตกกังวล (F40-F48),ALL,1,1: ในเขต มีชื่อ+อยู่จริง,15-29 ปี,1
category,DIAGNOSIS_OPD,มะนัง,09651,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านผัง 50 ตำบลนิคมพัฒนา,โรควิตกกังวล (F40-F48),ALL,1,1: ในเขต มีชื่อ+อยู่จริง,30-44 ปี,3
category,DIAGNOSIS_OPD,มะนัง,09651,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านผัง 50 ตำบลนิคมพัฒนา,โรควิตกกังวล (F40-F48),ALL,1,1: ในเขต มีชื่อ+อยู่จริง,45-59 ปี,1
category,DIAGNOSIS_OPD,มะนัง,09651,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านผัง 50 ตำบลนิคมพัฒนา,โรควิตกกังวล (F40-F48),ALL,1,1: ในเขต มีชื่อ+อยู่จริง,60-74 ปี,2
category,DIAGNOSIS_OPD,มะนัง,09651,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านผัง 50 ตำบลนิคมพัฒนา,โรควิตกกังวล (F40-F48),ALL,2,2: ในเขต มีชื่อ แต่ไม่อยู่จริง,60-74 ปี,1
category,DIAGNOSIS_OPD,มะนัง,09651,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านผัง 50 ตำบลนิคมพัฒนา,โรควิตกกังวล (F40-F48),ALL,3,3: อาศัยในเขต ทะเบียนบ้านอยู่นอกเขต,0-14 ปี,1
category,DIAGNOSIS_OPD,มะนัง,09650,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านมะนัง ตำบลปาล์มพัฒนา,โรคจิตอื่นๆ (F21-F29),ALL,1,1: ในเขต มีชื่อ+อยู่จริง,30-44 ปี,1
category,DIAGNOSIS_OPD,มะนัง,09650,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านมะนัง ตำบลปาล์มพัฒนา,"โรคซึมเศร้า (F32,F33,F341,F38,F39)",ALL,1,1: ในเขต มีชื่อ+อยู่จริง,45-59 ปี,1
category,DIAGNOSIS_OPD,มะนัง,09650,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านมะนัง ตำบลปาล์มพัฒนา,"โรคทางจิตเวชอื่นๆ (F04-F09,F50-F69,F80,F82-F83,F88-F89,F91-F99 ยกเว้น F638,F988)",ALL,1,1: ในเขต มีชื่อ+อยู่จริง,15-29 ปี,2
category,DIAGNOSIS_OPD,มะนัง,09650,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านมะนัง ตำบลปาล์มพัฒนา,"โรคทางจิตเวชอื่นๆ (F04-F09,F50-F69,F80,F82-F83,F88-F89,F91-F99 ยกเว้น F638,F988)",ALL,1,1: ในเขต มีชื่อ+อยู่จริง,30-44 ปี,2
category,DIAGNOSIS_OPD,มะนัง,09650,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านมะนัง ตำบลปาล์มพัฒนา,"โรคทางจิตเวชอื่นๆ (F04-F09,F50-F69,F80,F82-F83,F88-F89,F91-F99 ยกเว้น F638,F988)",ALL,1,1: ในเขต มีชื่อ+อยู่จริง,45-59 ปี,9
category,DIAGNOSIS_OPD,มะนัง,09650,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านมะนัง ตำบลปาล์มพัฒนา,"โรคทางจิตเวชอื่นๆ (F04-F09,F50-F69,F80,F82-F83,F88-F89,F91-F99 ยกเว้น F638,F988)",ALL,1,1: ในเขต มีชื่อ+อยู่จริง,60-74 ปี,4
category,DIAGNOSIS_OPD,มะนัง,09650,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านมะนัง ตำบลปาล์มพัฒนา,"โรคทางจิตเวชอื่นๆ (F04-F09,F50-F69,F80,F82-F83,F88-F89,F91-F99 ยกเว้น F638,F988)",ALL,1,1: ในเขต มีชื่อ+อยู่จริง,75 ปีขึ้นไป,4
category,DIAGNOSIS_OPD,มะนัง,09650,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านมะนัง ตำบลปาล์มพัฒนา,"โรคทางจิตเวชอื่นๆ (F04-F09,F50-F69,F80,F82-F83,F88-F89,F91-F99 ยกเว้น F638,F988)",ALL,3,3: อาศัยในเขต ทะเบียนบ้านอยู่นอกเขต,0-14 ปี,1
category,DIAGNOSIS_OPD,มะนัง,09650,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านมะนัง ตำบลปาล์มพัฒนา,"โรคทางจิตเวชอื่นๆ (F04-F09,F50-F69,F80,F82-F83,F88-F89,F91-F99 ยกเว้น F638,F988)",ALL,3,3: อาศัยในเขต ทะเบียนบ้านอยู่นอกเขต,30-44 ปี,1
category,DIAGNOSIS_OPD,มะนัง,09650,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านมะนัง ตำบลปาล์มพัฒนา,"โรคทางจิตเวชอื่นๆ (F04-F09,F50-F69,F80,F82-F83,F88-F89,F91-F99 ยกเว้น F638,F988)",ALL,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,15-29 ปี,1
